gene_id	symbol	SNPs
29798	C2orf27A	0
554226	ANKRD30BL	0
100313824	MIR663B	0
100500878	MIR3679	0
3176	HNMT	0
339745	SPOPL	0
647012	YY1P2	0
8942	KYNU	0
728773	PABPC1P2	0
27249	MMADHC	0
4703	NEB	0
26225	ARL5A	0
10254	STAM2	0
56475	RPRM	0
11227	GALNT5	0
57471	ERMN	0
151531	UPP2	0
100506134	LOC100506134	0
100505695	LOC100505695	0
5163	PDK1	0
285084	LOC285084	0
100131390	SP9	0
100126350	MIR933	0
80856	KIAA1715	0
220988	HNRNPA3	0
4780	NFE2L2	0
100422824	MIR3128	0
100130691	LOC100130691	0
8540	AGPS	0
150737	TTC30B	0
6744	SSFA2	0
54431	DNAJC10	0
10787	NCKAP1	0
401024	FSIP2	0
1290	COL5A2	0
100422908	MIR3129	0
54529	ASNSD1	0
150709	ANKAR	0
64172	OSGEPL1	0
101409258	OSGEPL1-AS1	0
94101	ORMDL1	0
2744	GLS	0
64002	PCGEM1	0
57181	SLC39A10	0
56171	DNAH7	0
100130452	LOC100130452	0
23451	SF3B1	0
80219	COQ10B	0
3329	HSPD1	0
100529241	HSPE1-MOB4	0
25843	MOB4	0
151246	SGOL2	0
9689	BZW1	0
1195	CLK1	0
53938	PPIL3	0
60491	NIF3L1	0
4999	ORC2	0
285172	FAM126B	0
4709	NDUFB3	0
100329109	GCSHP3	0
57683	ZDBF2	0
100616361	MIR4775	0
7855	FZD5	0
3417	IDH1	0
100507475	IDH1-AS1	0
4632	MYL1	0
150967	PKI55	0
57574	MARCH4	0
7141	TNP1	0
9125	RQCD1	0
84812	PLCD4	0
1593	CYP27A1	0
53632	PRKAG3	0
7475	WNT6	0
80326	WNT10A	0
23549	DNPEP	0
151278	CCDC140	0
116255	MOGAT1	0
57590	WDFY1	0
164781	DAW1	0
151475	LOC151475	0
3357	HTR2B	0
5757	PTMA	0
4759	NEU2	0
401036	ASB18	0
57007	CXCR7	0
10920	COPS8	0
51540	SCLY	0
100616493	MIR4441	0
150678	MYEOV2	0
150677	OTOS	0
2817	GPC1	0
100130449	PP14571	0
406941	MIR149	0
51281	ANKMY1	0
285193	DUSP28	0
189	AGXT	0
79919	C2orf54	0
23192	ATG4B	0
285093	CXXC11	0
245938	DEFB125	0
9491	PSMF1	0
55321	TMEM74B	0
400831	C20orf202	0
10528	NOP56	0
100302138	MIR1292	0
692213	SNORD110	0
677831	SNORA51	0
3420	IDH3B	0
64773	PCED1A	0
64601	VPS16	0
64096	GFRA4	0
80332	ADAM33	0
6614	SIGLEC1	0
116835	HSPA12B	0
80025	PANK2	0
406896	MIR103A2	0
100302282	MIR103B2	0
11237	RNF24	0
100507629	LINC00658	0
8195	MKKS	0
51575	ESF1	0
79133	NDUFAF5	0
100128496	C20orf78	0
140856	SCP2D1	0
100130264	LOC100130264	0
644524	NKX2-4	0
5075	PAX1	0
1469	CST1	0
1470	CST2	0
100134868	LOC100134868	0
284800	FAM182A	0
149934	NCOR1P1	0
284801	LOC284801	0
724033	MIR663A	0
284802	FRG1B	0
140678	MLLT10P1	0
245929	DEFB115	0
245932	DEFB119	0
245934	DEFB121	0
245935	DEFB122	0
245936	DEFB123	0
245937	DEFB124	0
28954	REM1	0
140875	LINC00028	0
598	BCL2L1	0
140706	CCM2L	0
23509	POFUT1	0
9371	KIF3B	0
63941	NECAB3	0
128864	C20orf144	0
170487	ACTL10	0
1869	E2F1	0
434	ASIP	0
191	AHCY	0
10398	MYL9	0
60436	TGIF2	0
100527943	TGIF2-C20orf24	0
55969	C20orf24	0
84174	SLA2	0
57446	NDRG3	0
79980	DSN1	0
6714	SRC	0
10904	BLCAP	0
4826	NNAT	0
128439	SNHG11	0
677821	SNORA39	0
60625	DHX35	0
339568	LOC339568	0
140730	RIMS4	0
3787	KCNS1	0
149708	WFDC5	0
128488	WFDC12	0
55861	DBNDD2	0
51604	PIGT	0
284749	LINC00494	0
23315	SLC9A8	0
9825	SPATA2	0
1051	CEBPB	0
388799	FAM209B	0
7022	TFAP2C	0
10388	SYCP2	0
63939	FAM217B	0
5509	PPP1R3D	0
60437	CDH26	0
284756	C20orf197	0
11047	ADRM1	0
100616340	MIR4758	0
253868	C20orf166-AS1	0
128826	C20orf166	0
406904	MIR1-1	0
406923	MIR133A2	0
100652730	LINC00659	0
55738	ARFGAP1	0
100422945	MIR4326	0
57642	COL20A1	0
100500862	MIR3648	0
100500815	MIR3687	0
100132288	TEKT4P2	0
7179	TPTE	0
85318	BAGE3	0
574	BAGE	0
149992	ANKRD30BP2	0
317754	POTED	0
54094	C21orf15	0
114614	MIR155HG	0
406947	MIR155	0
522	ATP5J	0
2551	GABPA	0
337959	KRTAP13-2	0
100422891	MIR4327	0
140258	KRTAP13-1	0
337960	KRTAP13-3	0
284827	KRTAP13-4	0
254950	KRTAP15-1	0
337882	KRTAP19-1	0
337969	KRTAP19-2	0
337970	KRTAP19-3	0
337971	KRTAP19-4	0
337972	KRTAP19-5	0
337976	KRTAP20-2	0
337985	KRTAP20-3	0
100288323	KRTAP21-3	0
728299	KRTAP19-8	0
54069	MIS18A	0
56246	MRAP	0
768219	MIR802	0
873	CBR1	0
7033	TFF3	0
7032	TFF2	0
89765	RSPH1	0
54020	SLC37A1	0
5822	PWP2	0
114043	C21orf90	0
386677	KRTAP10-1	0
386679	KRTAP10-2	0
386682	KRTAP10-3	0
386672	KRTAP10-4	0
3275	PRMT2	0
23784	POTEH	0
81061	OR11H1	0
150160	CCT8L2	0
387590	TPTEP1	0
23783	ANKRD62P1-PARP4P3	0
637	BID	0
100423025	MIR3198-1	0
2679	GGT3P	0
25787	DGCR9	0
26222	DGCR10	0
25786	DGCR11	0
7290	HIRA	0
64976	MRPL40	0
128977	C22orf39	0
7353	UFD1L	0
8318	CDC45	0
7122	CLDN5	0
65078	RTN4R	0
100302118	MIR1286	0
85359	DGCR6L	0
729444	LOC729444	0
728229	TMEM191B	0
728233	PI4KAP1	0
85376	RIMBP3	0
9342	SNAP29	0
29797	POM121L8P	0
150221	RIMBP3C	0
23119	HIC2	0
645426	TMEM191C	0
375133	PI4KAP2	0
7441	VPREB1	0
723778	MIR650	0
7621	ZNF70	0
29802	VPREB3	0
150248	C22orf15	0
400916	CHCHD10	0
29774	POM121L9P	0
255349	TMEM211	0
91353	IGLL3P	0
91355	LRP5L	0
10634	GAS2L1	0
10633	RASL10A	0
100500833	MIR3653	0
150290	DUSP18	0
100422912	MIR3200	0
150291	MORC2-AS1	0
3985	LIMK2	0
113791	PIK3IP1	0
23598	PATZ1	0
100616295	MIR4764	0
26088	GGA1	0
23616	SH3BP1	0
57026	PDXP	0
3956	LGALS1	0
100506472	LOC100506472	0
10766	TOB2	0
84844	PHF5A	0
50	ACO2	0
171568	POLR3H	0
27254	CSDC2	0
5372	PMM1	0
27351	DESI1	0
2547	XRCC6	0
4809	NHP2L1	0
79640	C22orf46	0
150365	MEI1	0
79879	CCDC134	0
4668	NAGA	0
150368	FAM109B	0
91689	SMDT1	0
4700	NDUFA6	0
94009	SERHL	0
27341	RRP7A	0
253190	SERHL2	0
91695	RRP7B	0
84271	POLDIP3	0
267010	RNU12	0
1727	CYB5R3	0
267020	ATP5L2	0
84247	LDOC1L	0
7477	WNT7B	0
348645	C22orf34	0
79087	ALG12	0
79174	CRELD2	0
415116	PIM3	0
54456	MOV10L1	0
23654	PLXNB2	0
414918	DENND6B	0
91289	LMF2	0
29781	NCAPH2	0
9997	SCO2	0
1890	TYMP	0
440836	ODF3B	0
113730	KLHDC7B	0
644186	SYCE3	0
57633	LRRN1	0
8553	BHLHE40	0
9695	EDEM1	0
29931	LINC00312	0
100288831	SRGAP3-AS3	0
64419	MTMR14	0
151835	CPNE9	0
7862	BRPF1	0
4968	OGG1	0
8536	CAMK1	0
10474	TADA3	0
10093	ARPC4	0
115795	FANCD2OS	0
55845	BRK1	0
100126334	MIR885	0
7476	WNT7A	0
100132526	FGD5P1	0
348825	TPRXL	0
131474	CHCHD4	0
79188	TMEM43	0
7508	XPC	0
151651	EFHB	0
5868	RAB5A	0
151649	PP2D1	0
6138	RPL15	0
152100	CMC1	0
64343	AZI2	0
201595	STT3B	0
131405	TRIM71	0
9390	SLC22A13	0
9389	SLC22A14	0
57599	WDR48	0
1237	CCR8	0
54977	SLC25A38	0
3921	RPSA	0
574040	SNORA6	0
6044	SNORA62	0
10289	EIF1B	0
956	ENTPD3	0
285266	ENTPD3-AS1	0
9045	RPL14	0
285267	ZNF619	0
253639	ZNF620	0
285268	ZNF621	0
1499	CTNNB1	0
7433	VIPR1	0
9117	SEC22C	0
51188	SS18L2	0
375337	TOPAZ1	0
285343	TCAIM	0
353274	ZNF445	0
55888	ZKSCAN7	0
285349	ZNF660	0
115560	ZNF501	0
57456	KIAA1143	0
2829	XCR1	0
729230	CCR2	0
1234	CCR5	0
9034	CCRL2	0
79714	CCDC51	0
51372	TMA7	0
84126	ATRIP	0
11277	TREX1	0
51246	SHISA5	0
5210	PFKFB4	0
90226	UCN2	0
1294	COL7A1	0
100313843	MIR711	0
7384	UQCRC1	0
440955	TMEM89	0
5859	QARS	0
100422952	MIR4271	0
386724	AMIGO3	0
29925	GMPPB	0
7866	IFRD2	0
8372	HYAL3	0
24142	NAT6	0
3373	HYAL1	0
8692	HYAL2	0
11334	TUSC2	0
11186	RASSF1	0
51364	ZMYND10	0
10641	NPRL2	0
11068	CYB561D2	0
51161	C3orf18	0
51409	HEMK1	0
2912	GRM2	0
440956	IQCF6	0
100506840	IQCF4	0
401067	IQCF3	0
9136	RRP9	0
10039	PARP3	0
118442	GPR62	0
57060	PCBP4	0
84836	ABHD14B	0
100526760	ABHD14A-ACY1	0
95	ACY1	0
6159	RPL29	0
1849	DUSP7	0
100128378	LINC00696	0
100874237	CACNA2D3-AS1	0
57408	LRTM1	0
711	ERC2-IT1	0
26060	APPL1	0
142686	ASB14	0
201626	PDE12	0
378	ARF4	0
201627	DENND6A	0
100873983	MAGI1-AS1	0
100422941	MIR4272	0
100302112	MIR1284	0
201617	LINC00870	0
55096	EBLN2	0
692099	FAM86DP	0
100302212	MIR1324	0
647476	FLJ20518	0
401074	LOC401074	0
100131827	ZNF717	0
100422955	MIR4273	0
100847077	MIR5688	0
100616161	MIR4795	0
25978	CHMP2B	0
5449	POU1F1	0
200894	ARL13B	0
415117	STX19	0
200895	DHFRL1	0
403278	OR5K4	0
403277	OR5K3	0
26339	OR5K1	0
1371	CPOX	0
100500859	MIR3921	0
27107	ZBTB11	0
100009676	ZBTB11-AS1	0
6152	RPL24	0
285359	PDCL3P4	0
79598	CEP97	0
91775	NXPE3	0
64332	NFKBIZ	0
868	CBLB	0
57650	KIAA1524	0
84666	RETNLB	0
50852	TRAT1	0
401081	FLJ22763	0
677779	LINC00488	0
151871	DPPA2	0
55211	DPPA4	0
401082	FLJ25363	0
100506555	PVRL3-AS1	0
25945	PVRL3	0
79669	C3orf52	0
693152	MIR567	0
257144	GCSAM	0
64422	ATG3	0
55032	SLC35A5	0
151887	CCDC80	0
100874029	WDR52-AS1	0
152185	SPICE1	0
80218	NAA50	0
523	ATP6V1A	0
54762	GRAMD1C	0
254887	ZDHHC23	0
57577	KIAA1407	0
79691	QTRTD1	0
201633	TIGIT	0
693153	MIR568	0
100131117	ZBTB20-AS1	0
285194	TUSC7	0
116064	LRRC58	0
4710	NDUFB4	0
3081	HGD	0
285282	RABL3	0
55840	EAF2	0
6565	SLC15A2	0
286676	ILDR1	0
942	CD86	0
100847021	MIR5002	0
8723	SNX4	0
114885	OSBPL11	0
255330	NUP210P1	0
5361	PLXNA1	0
7879	RAB7A	0
653712	LOC653712	0
28976	ACAD9	0
57501	KIAA1257	0
79825	EFCC1	0
2815	GP9	0
100534599	ISY1-RAB43	0
57461	ISY1	0
7555	CNBP	0
90288	EFCAB12	0
8930	MBD4	0
646300	COL6A4P2	0
131873	COL6A6	0
30849	PIK3R4	0
339874	LOC339874	0
152195	NUDT16P1	0
131870	NUDT16	0
11222	MRPL3	0
677836	SNORA58	0
27031	NPHP3	0
11073	TOPBP1	0
8403	SOX14	0
51146	A4GNT	0
55179	FAIM	0
5291	PIK3CB	0
668	FOXL2	0
401089	C3orf72	0
729627	PRR23A	0
389151	PRR23B	0
55186	SLC25A36	0
9616	RNF7	0
100289361	LOC100289361	0
23350	U2SURP	0
5352	PLOD2	0
57047	PLSCR2	0
84107	ZIC4	0
51122	COMMD2	0
389161	ANKUB1	0
401093	MBNL1-AS1	0
5912	RAP2B	0
152118	C3orf79	0
4311	MME	0
100874083	KCNAB1-AS2	0
730091	LINC00886	0
647033	PA2G4P4	0
5806	PTX3	0
677767	SCARNA7	0
165679	SPTSSB	0
101243545	LOC101243545	0
590	BCHE	0
11235	PDCD10	0
344658	SAMD7	0
100128164	LOC100128164	0
7095	SEC62	0
26996	GPR160	0
64393	ZMAT3	0
55669	MFN1	0
151613	TTC14	0
84002	B3GNT5	0
285242	HTR3E	0
131408	FAM131A	0
197	AHSG	0
619567	SNORD2	0
5648	MASP1	0
64108	RTP4	0
152138	PYDC2	0
100847082	MIR5692C1	0
5504	PPP1R2	0
347	APOD	0
727956	SDHAP2	0
693155	MIR570	0
255798	C3orf43	0
84984	CEP19	0
54965	PIGX	0
152217	NCBP2-AS2	0
80235	PIGZ	0
4241	MFI2	0
100507057	MFI2-AS1	0
100126321	MIR922	0
728262	FAM157A	0
79963	ABCA11P	0
170960	ZNF721	0
54872	PIGG	0
1487	CTBP1	0
92070	CTBP1-AS1	0
7884	SLBP	0
92305	TMEM129	0
10460	TACC3	0
7468	WHSC1	0
677770	SCARNA22	0
7469	NELFA	0
100126332	MIR943	0
401115	C4orf48	0
6047	RNF4	0
8603	FAM193A	0
79155	TNIP2	0
285492	LINC00955	0
348926	FAM86EP	0
3166	HMX1	0
650293	LOC650293	0
100287144	USP17L10	0
100287178	USP17L11	0
100287205	USP17L12	0
100287238	USP17L13	0
100288520	USP17L15	0
100287327	USP17L17	0
100287404	USP17L19	0
100287441	USP17L20	0
728393	USP17L27	0
728369	USP17L24	0
728400	USP17L28	0
728419	USP17L30	0
728386	USP17L5	0
391627	USP17L9P	0
391622	USP17L6P	0
100302277	MIR548I2	0
1816	DRD5	0
85460	ZNF518B	0
693157	MIR572	0
9957	HS3ST1	0
152742	LOC152742	0
285550	FAM200B	0
683	BST1	0
55296	TBC1D19	0
152518	NFXL1	0
54940	OCIAD1	0
132299	OCIAD2	0
339977	LRRC66	0
6443	SGCB	0
64854	USP46	0
57291	DANCR	0
100616436	MIR4449	0
677810	SNORA26	0
402176	RPL21P44	0
26511	CHIC2	0
170825	GSX2	0
100144602	LOC100144602	0
339967	TMPRSS11A	0
644759	TMPRSS11GP	0
389208	TMPRSS11F	0
550113	LOC550113	0
401135	SYT14L	0
28983	TMPRSS11E	0
7367	UGT2B17	0
7366	UGT2B15	0
7365	UGT2B10	0
79799	UGT2A3	0
10720	UGT2B11	0
54490	UGT2B28	0
27284	SULT1B1	0
6779	STATH	0
3347	HTN3	0
3346	HTN1	0
286828	CSN1S2AP	0
100337616	CSN1S2BP	0
401137	C4orf40	0
4589	MUC7	0
401138	AMTN	0
22902	RUFY3	0
2926	GRSF1	0
92597	MOB1B	0
1633	DCK	0
2638	GC	0
10886	NPFFR2	0
285521	COX18	0
213	ALB	0
6372	CXCL6	0
5197	PF4V1	0
2919	CXCL1	0
5196	PF4	0
5473	PPBP	0
6374	CXCL5	0
2921	CXCL3	0
10895	PPBPP2	0
2920	CXCL2	0
441024	MTHFD2L	0
255324	EPGN	0
374	AREG	0
25849	PARM1	0
8615	USO1	0
5470	PPEF2	0
27163	NAAA	0
10983	CCNI	0
246175	CNOT6L	0
55589	BMP2K	0
152559	PAQR3	0
84779	NAA11	0
100506035	LOC100506035	0
118425	PCAT4	0
651	BMP3	0
3184	HNRNPD	0
9987	HNRPDL	0
58478	ENOPH1	0
51138	COPS4	0
51023	MRPS18C	0
1040	CDS1	0
23001	WDFY3	0
404201	WDFY3-AS2	0
51191	HERC5	0
100996939	PYURF	0
474	ATOH1	0
100500867	MIR3684	0
27071	DAPP1	0
8649	LAMTOR3	0
79982	DNAJB14	0
3015	H2AFZ	0
256880	LOC256880	0
115265	DDIT4L	0
100874275	EMCN-IT3	0
90024	FLJ20021	0
6870	TACR3	0
80319	CXXC4	0
113612	CYP2U1	0
58505	OSTC	0
54433	GAR1	0
10692	RRH	0
345193	LRIT3	0
2028	ENPEP	0
5308	PITX2	0
132720	C4orf32	0
63973	NEUROG2	0
55345	C4orf21	0
51574	LARP7	0
442894	MIR302B	0
693162	MIR577	0
100302290	MIR1973	0
645455	CEP170P1	0
57721	METTL14	0
729338	CETN4P	0
166379	BBS12	0
10252	SPRY1	0
100302267	MIR2054	0
27152	INTU	0
83447	SLC25A31	0
22824	HSPA4L	0
10733	PLK4	0
256471	MFSD8	0
80167	C4orf29	0
79960	PHF17	0
132430	PABPC4L	0
25819	CCRN4L	0
1998	ELF2	0
7350	UCP1	0
23158	TBC1D9	0
644962	TNRC18P1	0
27309	ZNF330	0
100505545	LOC100505545	0
83894	TTC29	0
10586	MAB21L2	0
6189	RPS3A	0
8944	SNORD73A	0
201798	TIGD4	0
85462	FHDC1	0
6423	SFRP2	0
2266	FGG	0
2743	GLRB	0
5481	PPID	0
4886	NPY1R	0
4889	NPY5R	0
84076	TKTL2	0
55319	TMA16	0
23520	ANP32C	0
2713	GK3P	0
54969	C4orf27	0
3148	HMGB2	0
8819	SAP30	0
26269	FBXO8	0
60559	SPCS3	0
55602	CDKN2AIP	0
728175	LOC728175	0
55805	LRP2BP	0
353322	ANKRD37	0
55325	UFSP2	0
441054	C4orf47	0
4543	MTNR1A	0
2195	FAT1	0
2483	FRG1	0
100288255	LOC100288255	0
26583	DUX2	0
653544	DUX4L6	0
441056	DUX4L4	0
653545	DUX4L5	0
6389	SDHA	0
116349	C5orf55	0
11336	EXOC3	0
25845	PP7080	0
6550	SLC9A3	0
100616381	MIR4456	0
79844	ZDHHC11	0
65980	BRD9	0
9319	TRIP13	0
340024	SLC6A19	0
348932	SLC6A18	0
64979	MRPL36	0
4726	NDUFS6	0
153572	IRX2	0
153571	C5orf38	0
340094	LOC340094	0
11044	PAPD7	0
100505806	LOC100505806	0
100113384	SNORD123	0
100505845	ROPN1L-AS1	0
83853	ROPN1L	0
5369	PMCHL1	0
340107	LOC340107	0
729862	LSP1P3	0
6897	TARS	0
114899	C1QTNF3	0
134218	DNAJC21	0
133690	CAPSL	0
646719	LOC646719	0
65250	C5orf42	0
9631	NUP155	0
3977	LIFR	0
100500824	MIR3650	0
735	C9	0
1601	DAB2	0
5734	PTGER4	0
23548	TTC33	0
5562	PRKAA1	0
100506548	LOC100506548	0
6167	RPL37	0
619564	SNORD72	0
84674	CARD6	0
285636	C5orf51	0
26272	FBXO4	0
648987	LOC648987	0
389289	ANXA2R	0
153684	LOC153684	0
100132356	LOC100132356	0
3157	HMGCS1	0
64417	C5orf28	0
375444	C5orf34	0
10605	PAIP1	0
100652772	LOC100652772	0
23530	NNT	0
133418	EMB	0
3003	GZMK	0
133396	IL31RA	0
25859	PART1	0
1161	ERCC8	0
91942	NDUFAF2	0
643155	SMIM15	0
27292	DIMT1	0
101180901	IPO11-LRRC70	0
3350	HTR1A	0
100132916	FAM159B	0
55914	ERBB2IP	0
100303749	LOC100303749	0
140890	SREK1	0
6880	TAF9	0
5884	RAD17	0
153562	MARVELD2	0
100506658	OCLN	0
728340	GTF2H2C	0
653188	GUSBP3	0
100272216	LOC100272216	0
8293	SERF1A	0
6607	SMN2	0
11039	SMA4	0
11042	SMA5	0
653238	GTF2H2B	0
441081	LOC441081	0
100049076	GUSBP9	0
4671	NAIP	0
2966	GTF2H2	0
647859	LOC647859	0
5370	PMCHL2	0
55814	BDP1	0
64087	MCCC2	0
57763	ANKRA2	0
84135	UTP15	0
8507	ENC1	0
3074	HEXB	0
84340	GFM2	0
10412	NSA2	0
9765	ZFYVE16	0
1719	DHFR	0
100462981	MTRNR2L2	0
153339	TMEM167A	0
677765	SCARNA18	0
1350	COX7C	0
100500805	MIR3607	0
902	CCNH	0
153396	TMEM161B	0
407047	MIR9-2	0
100500825	MIR3660	0
153364	MBLAC2	0
7025	NR2F1	0
100313887	MIR2277	0
134187	POU5F2	0
153643	FAM81B	0
2745	GLRX	0
202299	C5orf27	0
693168	MIR583	0
345757	FAM174A	0
54826	GIN1	0
4124	MAN2A1	0
91137	SLC25A46	0
85480	TSLP	0
134430	WDR36	0
54508	FLJ11235	0
56929	FEM1C	0
100302736	TMED7-TICAM2	0
51014	TMED7	0
1176	AP3S1	0
285605	DTWD2	0
94033	FTMT	0
133619	PRRC1	0
3094	HINT1	0
90624	LYRM7	0
645121	CCNI2	0
23176	SEPT8	0
134548	SOWAHA	0
134549	SHROOM1	0
7416	VDAC1	0
6932	TCF7	0
6500	SKP1	0
7320	UBE2B	0
91368	CDKN2AIPNL	0
10802	SEC24A	0
79770	TXNDC15	0
84105	PCBD2	0
100616209	MIR4461	0
9547	CXCL14	0
26223	FBXL21	0
389332	LOC389332	0
7478	WNT8A	0
8382	NME5	0
10902	BRD8	0
10112	KIF20A	0
26045	LRRTM2	0
51247	PAIP2	0
9963	SLC23A1	0
51237	MZB1	0
389333	PROB1	0
202051	SPATA24	0
202052	DNAJC18	0
641700	ECSCR	0
340061	TMEM173	0
7322	UBE2D2	0
100505636	LOC100505636	0
8637	EIF4EBP3	0
10011	SRA1	0
10307	APBB3	0
113829	SLC35A4	0
29930	PCDHB1	0
56133	PCDHB2	0
56132	PCDHB3	0
56131	PCDHB4	0
26167	PCDHB5	0
56130	PCDHB6	0
54661	PCDHB17	0
56129	PCDHB7	0
56128	PCDHB8	0
57717	PCDHB16	0
56126	PCDHB10	0
56125	PCDHB11	0
56124	PCDHB12	0
56123	PCDHB13	0
56122	PCDHB14	0
54660	PCDHB18	0
84054	PCDHB19P	0
56121	PCDHB15	0
83884	SLC25A2	0
6879	TAF7	0
5098	PCDHGC3	0
56098	PCDHGC4	0
56097	PCDHGC5	0
100505658	LOC100505658	0
153768	PRELID2	0
643226	GRXCR2	0
5459	POU4F3	0
100874361	PPP2R2B-IT1	0
6690	SPINK1	0
153218	SPINK13	0
84651	SPINK7	0
643394	SPINK9	0
55696	RBM22	0
51164	DCTN4	0
153201	SLC36A2	0
475	ATOX1	0
56923	NMUR2	0
10826	FAXDC2	0
9337	CNOT8	0
25929	GEMIN5	0
29093	MRPL22	0
285643	KIF4B	0
11063	SOX30	0
100190949	C5orf52	0
3593	IL12B	0
285626	LOC285626	0
285627	LOC285627	0
63920	C5orf54	0
2554	GABRA1	0
54492	NEURL1B	0
1812	DRD1	0
94081	SFXN1	0
3274	HRH2	0
84321	THOC3	0
1627	DBN1	0
9260	PDLIM7	0
79930	DOK3	0
51428	DDX41	0
54540	FAM193B	0
54732	TMED9	0
11285	B4GALT7	0
646019	CBY3	0
4056	LTC4S	0
11282	MGAT4B	0
100302156	MIR1229	0
8878	SQSTM1	0
51149	C5orf45	0
23061	TBC1D9B	0
100859930	HEIH	0
729678	LINC00847	0
643836	ZFP62	0
84851	TRIM52	0
100507602	LOC100507602	0
81399	OR4F16	0
5272	SERPINB9	0
9425	CDYL	0
10799	RPP40	0
347744	C6orf52	0
55003	PAK1IP1	0
51522	TMEM14C	0
100506409	ELOVL2-AS1	0
221710	SMIM13	0
405754	ERVFRD-1	0
51439	FAM8A1	0
9972	NUP153	0
378884	NHLRC1	0
7172	TPMT	0
6659	SOX4	0
6732	SRPK1	0
88745	RRP36	0
9820	CUL7	0
89953	KLC4	0
51069	MRPL2	0
5754	PTK7	0
54676	GTPBP2	0
347734	SLC35B2	0
100616124	MIR4647	0
4794	NFKBIE	0
441151	TMEM151B	0
221409	SPATS1	0
202500	TCTE1	0
57505	AARS2	0
22875	ENPP4	0
59084	ENPP5	0
9481	SLC25A27	0
266977	GPR110	0
7180	CRISP2	0
10321	CRISP3	0
5232	PGK2	0
245915	DEFB112	0
26268	FBXO9	0
8521	GCM1	0
647190	RPS16P5	0
27283	TINAG	0
51557	LGSN	0
23469	PHF3	0
115004	MB21D1	0
25821	MTO1	0
1915	EEF1A1	0
26503	SLC17A5	0
7162	TPBG	0
134701	RIPPLY2	0
51167	CYB5R4	0
375519	GJB7	0
57150	SMIM8	0
206412	C6orf163	0
63914	C6orf164	0
154313	C6orf165	0
10559	SLC35A1	0
57038	RARS2	0
81833	SPACA1	0
253714	MMS22L	0
51805	COQ3	0
25957	PNISR	0
2830	GPR6	0
8936	WASF1	0
23097	CDK19	0
262	AMD1	0
112495	GTF3C6	0
8838	WISP3	0
51175	TUBE1	0
619208	FAM229B	0
285762	LOC285762	0
3298	HSF2	0
57515	SERINC1	0
2173	FABP7	0
10924	SMPDL3A	0
7955	STL	0
154214	RNF217	0
135114	HINT3	0
387357	THEMIS	0
114801	TMEM200A	0
79541	OR2A4	0
643854	CTAGE9	0
5167	ENPP1	0
100500880	MIR3662	0
27115	PDE7B	0
113115	MTFR2	0
9774	BCLAF1	0
340146	SLC35D3	0
59351	PBOV1	0
441172	FLJ46906	0
100616180	MIR4465	0
57061	HYMAI	0
84085	FBXO30	0
10981	RAB32	0
729176	LOC729176	0
387082	SUMO4	0
116254	GINM1	0
645958	RPS18P9	0
11104	KATNA1	0
9113	LATS1	0
348995	NUP43	0
5110	PCMT1	0
84918	LRP11	0
100652739	LOC100652739	0
135250	RAET1E	0
353091	RAET1G	0
57621	ZBTB2	0
55005	RMND1	0
79624	C6orf211	0
80177	MYCT1	0
51106	TFB1M	0
49861	CLDN20	0
729515	TMEM242	0
404672	GTF2H5	0
26238	C6orf123	0
653483	MLLT4-AS1	0
5689	PSMB1	0
100288524	LOC100288524	0
442497	LOC442497	0
5154	PDGFA	0
441307	FLJ44511	0
5575	PRKAR1B	0
79778	MICALL2	0
84792	FAM220A	0
54468	MIOS	0
9678	PHF14	0
54664	TMEM106B	0
25928	SOSTDC1	0
54543	TOMM7	0
692210	SNORD93	0
11097	NUPL2	0
340277	FAM221A	0
3181	HNRNPA2B1	0
11335	CBX3	0
29887	SNX10	0
84725	PLEKHA8	0
223082	ZNRF2	0
693133	MIR550A1	0
222161	DKFZP586I1420	0
6100	RP9	0
554236	DPY19L2P1	0
989	SEPT7	0
100874264	AOAH-IT1	0
349114	LINC00265	0
100534592	URGCP-MRPS24	0
55665	URGCP	0
51619	UBE2D4	0
84820	POLR2J4	0
285955	SPDYE1	0
107	ADCY1	0
641977	SEPT7P2	0
7378	UPP1	0
349075	ZNF713	0
51373	MRPS17	0
222029	DKFZp434L192	0
100130849	LOC100130849	0
90827	ZNF479	0
642006	GUSBP10	0
100422939	MIR3147	0
441234	ZNF716	0
643955	ZNF733P	0
100287834	LOC100287834	0
442319	ZNF727	0
168417	ZNF679	0
728927	ZNF736	0
649395	LOC649395	0
340252	ZNF680	0
100128885	LOC100128885	0
641746	LOC641746	0
2086	ERV3-1	0
643180	CCT6P3	0
441242	LOC441242	0
644619	INTS4L2	0
643253	CCT6P1	0
677807	SNORA22	0
154807	VKORC1L1	0
2990	GUSB	0
435	ASL	0
27342	RABGEF1	0
729156	GTF2IRD1P1	0
55069	TMEM248	0
654816	NCF1B	0
1364	CLDN4	0
155368	WBSCR27	0
135886	WBSCR28	0
7458	EIF4H	0
693175	MIR590	0
7462	LAT2	0
5982	RFC2	0
653361	NCF1	0
84163	GTF2IRD2	0
442582	STAG3L2	0
5383	PMS2P5	0
389523	GATSL1	0
81554	WBSCR16	0
389524	GTF2IRD2B	0
654817	NCF1C	0
2970	GTF2IP1	0
729438	GATSL2	0
3315	HSPB1	0
22932	POMZP3	0
85025	TMEM60	0
154661	RUNDC3B	0
55972	SLC25A40	0
6717	SRI	0
